aX,aY,aZ,gX,gY,gZ
-0.190,-1.173,0.013,-153.687,-208.557,64.270
-0.521,-1.338,-0.064,-140.564,-197.205,56.274
-0.841,-1.298,-0.107,-97.717,-176.208,38.330
-1.075,-1.150,-0.229,-52.307,-149.963,13.428
-1.395,-0.924,-0.418,-25.879,-121.460,-15.930
-1.934,-0.598,-0.570,-25.818,-86.182,-51.147
-2.394,-0.164,-0.444,-45.898,-51.880,-84.656
-2.530,0.141,-0.272,-77.637,-42.175,-104.919
-2.524,0.293,-0.174,-109.131,-58.105,-111.511
-2.504,0.251,-0.123,-129.333,-82.947,-108.215
-2.335,0.032,-0.091,-129.944,-105.225,-99.670
-2.077,-0.221,-0.108,-117.249,-118.774,-100.342
-1.786,-0.260,-0.210,-104.309,-119.385,-108.704
-1.658,-0.208,-0.261,-90.515,-99.854,-116.638
-1.535,-0.064,-0.160,-78.430,-68.604,-120.728
-1.469,0.073,0.034,-70.190,-43.396,-117.920
-1.407,0.207,0.210,-61.279,-26.001,-107.361
-1.411,0.353,0.394,-48.584,-14.343,-96.130
-1.395,0.479,0.506,-36.682,-12.085,-80.688
-1.325,0.549,0.585,-30.334,-19.043,-62.317
-1.229,0.509,0.651,-25.757,-24.414,-45.837
-1.178,0.407,0.670,-22.156,-19.226,-32.776
-1.201,0.251,0.649,-18.738,-6.653,-25.085
-1.257,0.111,0.673,-9.033,8.667,-25.330
-1.285,0.072,0.710,2.686,19.409,-31.128
-1.301,0.072,0.696,9.338,21.301,-37.415
-1.280,0.106,0.649,6.775,17.395,-45.654
-1.257,0.194,0.606,-1.892,12.878,-56.641
-1.250,0.311,0.585,-11.902,8.667,-66.284
-1.233,0.441,0.599,-19.714,0.427,-69.092
-1.201,0.528,0.609,-21.423,-11.780,-62.744
-1.142,0.557,0.573,-16.357,-25.024,-50.293
-1.094,0.547,0.479,-8.362,-31.677,-37.842
-1.055,0.516,0.388,-1.831,-30.640,-27.893
-1.019,0.479,0.349,2.380,-24.475,-21.423
-0.992,0.405,0.347,3.479,-16.541,-18.616
-0.983,0.317,0.354,3.296,-8.972,-18.250
-0.959,0.285,0.394,4.822,-2.808,-20.020
-0.949,0.324,0.492,4.150,-1.160,-21.912
-0.949,0.331,0.582,-0.671,-6.409,-20.081
-0.954,0.309,0.636,-4.272,-18.311,-16.113
-0.927,0.308,0.643,-0.427,-32.715,-12.329
-0.891,0.330,0.579,8.728,-42.603,-9.155
-0.855,0.334,0.501,15.808,-44.250,-6.226
-0.818,0.298,0.426,16.052,-39.734,-5.005
-0.800,0.227,0.382,11.230,-29.968,-6.653
-0.781,0.183,0.404,7.019,-17.761,-11.353
-0.780,0.197,0.512,4.761,-6.958,-16.418
-0.802,0.241,0.682,3.113,-3.845,-18.738
-0.828,0.226,0.761,2.869,-11.597,-16.113
-0.829,0.209,0.735,6.165,-27.222,-12.939
-0.802,0.211,0.654,14.832,-40.283,-11.536
-0.782,0.245,0.550,25.696,-45.410,-10.925
-0.759,0.320,0.458,33.142,-41.016,-10.193
-0.741,0.375,0.405,31.860,-28.931,-6.958
-0.732,0.348,0.403,20.142,-15.503,-2.441
-0.739,0.299,0.443,5.310,-5.249,0.671
-0.755,0.226,0.498,-6.470,0.061,1.709
-0.758,0.151,0.537,-14.465,-1.221,-0.671
-0.770,0.124,0.536,-16.052,-5.493,-6.226
-0.785,0.149,0.521,-10.925,-10.742,-13.306
-0.774,0.208,0.513,-1.221,-16.235,-17.944
-0.770,0.270,0.493,9.155,-21.301,-18.066
-0.746,0.327,0.428,17.273,-23.743,-13.672
-0.742,0.354,0.345,22.278,-18.860,-6.531
-0.749,0.351,0.334,23.132,-5.493,1.587
-0.784,0.324,0.393,20.386,9.399,8.179
-0.802,0.312,0.494,15.503,21.667,10.498
-0.841,0.324,0.627,9.399,26.855,10.071
-0.867,0.330,0.727,2.747,23.376,8.850
-0.882,0.324,0.755,-2.075,12.390,6.653
-0.880,0.331,0.745,-2.869,0.854,2.563
-0.866,0.355,0.716,0.000,-5.249,-2.075
-0.852,0.386,0.687,5.188,-7.263,-4.517
-0.842,0.431,0.647,9.155,-5.859,-4.639
-0.833,0.439,0.633,9.521,-1.953,-1.587
-0.828,0.409,0.642,6.653,2.686,3.174
-0.822,0.375,0.661,3.174,6.226,6.348
-0.817,0.356,0.676,-0.549,6.348,6.470
-0.808,0.340,0.688,-5.066,2.930,5.493

-2.489,-0.051,0.184,-17.883,91.980,99.121
-2.747,-0.053,0.054,-15.564,101.624,102.295
-2.964,-0.008,-0.070,-2.380,116.821,102.478
-3.001,0.118,-0.133,26.184,137.268,101.379
-2.953,0.265,-0.155,68.298,163.086,105.042
-2.854,0.314,-0.152,114.380,184.448,116.821
-2.834,0.262,-0.121,162.476,197.388,135.742
-2.816,0.183,-0.112,209.473,204.590,155.945
-2.782,0.111,-0.163,243.835,205.200,172.852
-2.739,-0.033,-0.252,259.399,197.388,189.026
-2.692,-0.239,-0.219,258.606,182.190,199.158
-2.753,-0.531,-0.221,237.732,156.494,197.632
-2.501,-0.935,-0.365,193.787,116.211,175.903
-1.935,-1.217,-0.646,137.878,71.899,134.399
-1.049,-1.418,-0.942,101.501,44.250,90.393
0.113,-1.730,-1.049,106.995,51.575,60.486
1.444,-1.857,-0.792,131.958,86.304,34.058
2.472,-1.578,-0.439,138.428,122.131,1.526
3.486,-1.185,-0.039,108.704,164.612,-23.804
4.000,-0.656,0.386,35.706,212.769,-59.631
4.000,-0.150,1.053,-84.656,251.038,-128.418
4.000,0.395,1.808,-212.341,270.386,-225.647
4.000,1.152,2.281,-275.269,252.686,-313.171
4.000,2.125,2.320,-228.333,213.867,-342.285
4.000,3.173,2.093,-107.971,179.687,-304.199
3.737,3.977,1.983,7.629,137.390,-219.177
2.763,4.000,2.033,68.848,88.501,-116.333
2.242,3.985,2.105,60.425,9.705,1.038
2.578,2.717,1.883,-14.893,-113.220,120.483
3.411,1.041,1.442,-121.704,-233.826,197.571
3.816,-0.260,1.025,-193.237,-287.415,219.482
3.629,-1.006,0.812,-178.101,-269.653,211.426
3.087,-1.239,0.857,-84.045,-227.844,193.176
2.515,-1.191,0.945,34.546,-206.970,179.565
2.074,-0.905,0.945,118.347,-210.876,160.828
1.725,-0.564,0.847,139.832,-218.689,134.888
1.346,-0.354,0.745,108.093,-217.590,108.398
1.031,-0.272,0.637,39.978,-211.609,84.351
0.693,-0.312,0.576,-38.025,-198.059,62.256
0.328,-0.455,0.544,-100.525,-180.054,44.006
0.017,-0.580,0.530,-131.348,-161.316,30.090
-0.333,-0.704,0.473,-129.700,-142.334,17.761
-0.675,-0.800,0.331,-110.901,-123.535,4.639
-0.974,-0.723,0.229,-88.989,-106.567,-15.259
-1.375,-0.560,0.147,-72.510,-88.562,-39.368
-1.666,-0.374,0.131,-68.054,-74.463,-53.955
-1.712,-0.244,0.181,-68.970,-65.369,-57.495
-1.695,-0.167,0.277,-66.956,-55.542,-54.199
-1.743,-0.142,0.387,-59.937,-45.166,-45.898
-1.785,-0.219,0.451,-50.110,-40.771,-32.776
-1.775,-0.364,0.452,-41.870,-41.443,-23.437
-1.753,-0.454,0.418,-38.757,-42.053,-30.151
-1.694,-0.458,0.346,-44.128,-40.039,-50.964
-1.648,-0.381,0.321,-60.303,-37.598,-75.928
-1.575,-0.290,0.330,-82.764,-35.461,-96.680
-1.480,-0.216,0.372,-103.271,-36.133,-112.610
-1.401,-0.127,0.424,-109.497,-35.645,-123.169
-1.389,-0.038,0.475,-92.163,-30.579,-125.793
-1.358,0.075,0.542,-56.519,-26.733,-118.225
-1.353,0.109,0.588,-17.090,-26.184,-100.647
-1.348,0.095,0.640,14.526,-26.917,-79.468
-1.323,0.070,0.680,31.189,-33.142,-66.101
-1.248,0.039,0.639,26.489,-45.898,-62.805
-1.196,0.051,0.514,2.014,-58.716,-70.251
-1.148,0.045,0.427,-30.701,-64.575,-85.693
-1.126,0.030,0.317,-62.317,-63.354,-103.943
-1.149,0.010,0.286,-82.764,-55.725,-118.225
-1.168,0.004,0.318,-80.688,-44.678,-122.437
-1.179,0.042,0.394,-53.528,-31.067,-115.356
-1.183,0.098,0.464,-12.695,-19.958,-98.328
-1.183,0.161,0.529,24.963,-16.174,-77.332
-1.187,0.231,0.591,48.279,-19.104,-60.303
-1.168,0.289,0.631,53.711,-26.489,-51.819
-1.145,0.332,0.593,41.748,-36.377,-49.133
-1.101,0.399,0.547,21.912,-44.861,-50.842
-1.077,0.438,0.504,6.042,-45.166,-57.129
-1.039,0.448,0.456,-7.202,-39.734,-59.265
-1.000,0.417,0.426,-15.991,-36.194,-56.335
-0.973,0.371,0.428,-15.442,-30.945,-49.133
-0.958,0.355,0.489,-4.517,-25.574,-39.734
-0.942,0.350,0.563,11.230,-24.719,-28.198
-0.933,0.338,0.593,25.452,-29.724,-16.052
-0.915,0.329,0.572,32.959,-37.720,-7.080
-0.891,0.319,0.531,31.860,-44.556,-3.174
-0.865,0.281,0.468,22.095,-49.438,-2.563
-0.861,0.257,0.414,9.399,-48.279,-6.226
-0.855,0.227,0.384,-0.793,-39.917,-12.695
-0.848,0.190,0.380,-7.141,-28.931,-18.982
-0.844,0.208,0.437,-6.897,-16.113,-23.315
-0.849,0.278,0.570,-1.038,-6.287,-22.949
-0.877,0.306,0.668,5.371,-5.188,-16.663
-0.900,0.303,0.690,11.475,-12.451,-8.423
-0.915,0.304,0.646,14.099,-22.522,-3.906
-0.922,0.312,0.593,13.123,-28.931,-4.272
-0.908,0.323,0.534,8.301,-31.738,-7.202
-0.891,0.335,0.472,0.610,-30.457,-11.169
-0.868,0.337,0.421,-6.775,-24.170,-14.587
-0.847,0.348,0.404,-12.512,-14.771,-16.174
-0.831,0.357,0.433,-16.418,-6.287,-14.465
-0.833,0.343,0.489,-16.052,-1.160,-9.094
-0.838,0.319,0.547,-9.155,0.183,-2.197
-0.848,0.291,0.572,1.221,-2.441,4.333
-0.847,0.288,0.567,10.498,-6.897,7.751
-0.839,0.306,0.550,13.306,-10.559,6.775
-0.823,0.329,0.541,9.583,-12.268,3.784
-0.802,0.348,0.539,1.770,-11.230,1.709
-0.796,0.311,0.533,-7.324,-8.057,1.770
-0.799,0.280,0.556,-12.451,-3.967,2.258
-0.798,0.272,0.583,-11.292,-0.122,3.418
-0.794,0.272,0.612,-6.592,1.648,5.188
-0.798,0.258,0.630,-1.160,0.977,7.019
-0.798,0.252,0.638,5.066,-2.075,7.080
-0.790,0.265,0.626,9.888,-5.859,4.639
-0.777,0.306,0.614,10.620,-10.254,0.854
-0.765,0.344,0.594,6.287,-13.306,-2.625
-0.760,0.364,0.557,-1.831,-14.771,-4.333
-0.757,0.379,0.525,-10.620,-13.672,-4.639
-0.761,0.362,0.505,-18.311,-11.169,-3.357
-0.753,0.346,0.501,-20.630,-8.911,-1.160

-2.493,-0.184,-0.333,12.695,110.596,164.612
-2.566,-0.123,-0.371,31.189,124.634,157.837
-2.656,0.043,-0.344,52.795,143.250,150.818
-2.709,0.186,-0.333,77.454,162.354,154.358
-2.665,0.136,-0.305,102.112,175.354,170.288
-2.590,-0.039,-0.252,134.521,185.974,185.242
-2.585,-0.197,-0.305,167.969,197.449,193.481
-2.516,-0.307,-0.460,185.730,206.604,187.561
-2.371,-0.378,-0.590,181.763,215.332,167.175
-2.179,-0.454,-0.618,168.701,229.004,142.456
-1.918,-0.594,-0.516,160.767,244.751,121.887
-1.643,-0.731,-0.251,162.048,255.127,101.868
-1.344,-0.816,-0.029,163.147,250.366,81.421
-0.838,-0.858,0.058,154.297,226.318,62.927
-0.092,-0.948,0.072,139.526,191.467,44.373
0.855,-0.912,0.054,129.395,158.386,25.757
1.955,-0.712,-0.041,123.352,133.545,16.174
3.153,-0.554,-0.058,114.014,136.841,18.982
4.000,-0.534,0.448,82.275,185.181,4.761
4.000,-0.153,1.216,15.869,252.075,-69.336
4.000,0.586,1.924,-53.528,298.828,-185.974
4.000,1.208,2.474,-90.210,288.635,-246.948
4.000,1.638,2.563,-84.961,236.877,-239.685
3.719,2.165,2.427,-66.772,181.641,-215.881
2.955,2.775,2.163,-78.308,114.929,-193.909
2.417,3.213,1.900,-108.582,44.983,-160.034
2.134,3.199,1.699,-130.798,-22.705,-95.459
2.176,2.551,1.503,-135.986,-92.041,-1.587
2.501,1.544,1.271,-131.287,-157.898,86.914
2.837,0.580,1.022,-122.803,-205.017,138.184
2.918,-0.100,0.852,-99.731,-224.182,155.212
2.780,-0.423,0.795,-51.392,-221.436,150.574
2.555,-0.478,0.800,6.653,-216.187,133.911
2.322,-0.401,0.771,55.786,-220.520,117.920
2.048,-0.244,0.788,84.595,-229.004,101.624
1.797,-0.126,0.760,84.229,-237.671,86.304
1.539,-0.088,0.651,55.054,-237.610,67.322
1.203,-0.131,0.549,8.240,-226.074,47.668
0.894,-0.134,0.498,-35.095,-208.130,31.555
0.509,-0.136,0.494,-66.345,-185.303,22.339
0.135,-0.188,0.487,-84.290,-162.415,18.372
-0.179,-0.190,0.493,-92.529,-145.752,15.564
-0.524,-0.212,0.492,-96.375,-132.568,13.977
-0.819,-0.314,0.448,-101.196,-122.742,13.733
-1.048,-0.414,0.428,-110.596,-114.563,8.667
-1.309,-0.487,0.468,-116.211,-101.379,-1.221
-1.579,-0.549,0.517,-111.206,-85.938,-9.949
-1.782,-0.498,0.587,-95.215,-78.186,-16.052
-1.896,-0.454,0.552,-76.233,-81.909,-15.503
-1.883,-0.404,0.422,-69.458,-96.680,-8.545
-1.825,-0.385,0.212,-78.125,-112.122,-5.554
-1.760,-0.358,-0.008,-98.633,-120.239,-10.803
-1.705,-0.383,-0.176,-124.390,-114.563,-23.560
-1.620,-0.436,-0.196,-145.935,-96.191,-32.898
-1.552,-0.575,-0.089,-151.184,-66.467,-40.222
-1.528,-0.667,0.157,-135.132,-30.640,-45.166
-1.535,-0.635,0.436,-105.286,-5.920,-51.025
-1.493,-0.523,0.657,-77.576,-3.235,-54.138
-1.472,-0.380,0.777,-58.411,-19.897,-59.998
-1.335,-0.271,0.718,-54.443,-47.913,-68.970
-1.210,-0.144,0.501,-62.500,-71.716,-86.182
-1.119,-0.005,0.280,-73.242,-75.256,-107.239
-1.060,0.148,0.104,-81.360,-63.232,-120.728
-1.043,0.206,0.057,-82.153,-38.635,-119.141
-1.083,0.132,0.173,-72.876,-7.690,-102.356
-1.135,-0.011,0.366,-54.443,14.282,-77.209
-1.190,-0.149,0.562,-28.442,22.095,-52.307
-1.231,-0.259,0.694,1.831,16.113,-36.316
-1.244,-0.279,0.744,28.931,0.793,-33.691
-1.218,-0.190,0.714,45.288,-16.113,-44.617
-1.148,-0.022,0.645,44.800,-30.212,-63.721
-1.093,0.141,0.548,29.541,-36.560,-84.290
-1.079,0.296,0.460,7.385,-35.034,-99.731
-1.061,0.439,0.447,-7.141,-29.053,-105.408
-1.049,0.520,0.502,-10.681,-22.766,-98.999
-1.057,0.512,0.579,-5.554,-21.790,-81.238
-1.058,0.423,0.602,7.812,-25.757,-58.655
-1.043,0.325,0.598,27.466,-31.311,-41.016
-1.021,0.269,0.597,42.908,-36.194,-32.593
-1.002,0.238,0.572,46.753,-42.175,-31.128
-0.972,0.226,0.519,40.405,-48.523,-35.095
-0.966,0.221,0.435,27.893,-50.110,-42.847
-0.946,0.231,0.364,13.794,-48.096,-51.392
-0.922,0.269,0.317,5.005,-41.443,-58.594
-0.897,0.351,0.320,3.174,-31.311,-61.340
-0.886,0.430,0.357,5.676,-22.400,-57.251
-0.873,0.457,0.400,10.315,-17.456,-45.959
-0.871,0.450,0.439,16.724,-17.334,-31.067
-0.875,0.401,0.475,25.269,-20.813,-15.991
-0.869,0.331,0.480,33.203,-25.024,-4.089
-0.861,0.257,0.460,37.109,-27.344,2.136
-0.862,0.193,0.435,35.400,-26.855,1.404
-0.864,0.156,0.417,28.992,-24.353,-5.554
-0.866,0.128,0.390,20.691,-20.264,-16.357
-0.851,0.160,0.380,14.099,-15.991,-28.198
-0.841,0.255,0.416,11.353,-10.498,-36.316
-0.849,0.332,0.457,9.644,-7.263,-35.950
-0.860,0.390,0.510,10.376,-8.118,-28.992
-0.877,0.421,0.541,15.320,-9.827,-19.226
-0.902,0.422,0.548,20.081,-13.611,-9.399
-0.907,0.403,0.536,21.729,-17.090,-4.028
-0.911,0.382,0.507,19.409,-18.005,-3.540
-0.900,0.363,0.473,13.367,-17.273,-6.775
-0.887,0.360,0.440,5.981,-14.404,-12.146
-0.862,0.364,0.427,0.427,-10.620,-16.663
-0.833,0.381,0.440,-2.197,-7.629,-18.921
-0.818,0.401,0.464,-1.648,-5.859,-17.639
-0.806,0.405,0.486,1.526,-4.761,-12.817
-0.801,0.396,0.497,6.348,-3.845,-6.836
-0.797,0.390,0.505,10.132,-3.784,-2.075
-0.784,0.375,0.500,10.254,-4.028,1.221
-0.777,0.370,0.480,6.714,-4.333,2.014
-0.773,0.365,0.467,1.770,-3.662,1.343
-0.769,0.364,0.464,-2.197,-1.648,0.000
-0.772,0.374,0.479,-3.662,0.977,-0.977
-0.780,0.392,0.517,-2.563,3.723,-1.404
-0.788,0.387,0.544,-0.488,3.601,-0.061
-0.789,0.387,0.553,1.526,0.793,0.793
-0.782,0.409,0.550,2.319,-2.258,0.854

-2.503,0.111,0.176,35.095,29.541,27.832
-2.671,0.198,0.101,25.696,34.302,27.161
-2.828,0.278,-0.004,19.531,45.776,31.433
-2.866,0.316,-0.121,17.395,60.120,39.612
-2.907,0.316,-0.250,26.367,78.552,50.415
-2.930,0.292,-0.334,53.406,102.356,63.110
-2.872,0.281,-0.307,93.628,126.892,74.890
-2.761,0.258,-0.253,134.216,148.193,82.275
-2.682,0.237,-0.246,165.833,161.682,82.397
-2.620,0.305,-0.231,185.425,166.321,77.576
-2.593,0.414,-0.233,193.970,164.124,73.669
-2.541,0.481,-0.265,199.280,157.959,81.299
-2.356,0.383,-0.293,209.839,151.978,107.117
-2.046,0.137,-0.319,226.929,146.240,138.733
-1.688,-0.143,-0.350,237.610,140.442,152.527
-1.258,-0.341,-0.396,229.858,138.489,136.902
-0.800,-0.373,-0.386,203.613,140.991,99.609
-0.369,-0.279,-0.217,172.363,147.583,61.279
0.087,-0.245,0.003,147.583,147.949,42.175
0.737,-0.364,0.135,128.174,134.216,41.809
1.362,-0.465,0.180,107.239,113.464,42.725
1.856,-0.518,0.216,84.534,94.727,42.603
2.561,-0.575,0.274,58.350,91.492,46.936
3.255,-0.575,0.364,22.461,114.319,46.143
3.766,-0.490,0.601,-21.790,159.485,26.611
4.000,-0.349,1.085,-69.275,206.116,-10.742
4.000,-0.176,1.551,-109.619,231.628,-61.829
4.000,0.217,1.932,-121.826,240.540,-120.422
3.408,0.834,2.201,-95.825,237.122,-166.626
2.786,1.484,2.337,-51.208,202.332,-172.241
2.299,1.972,2.312,-8.850,141.602,-136.719
1.881,2.265,2.161,10.376,75.317,-85.205
1.666,2.232,1.906,-2.502,-1.587,-29.846
1.764,1.752,1.519,-46.570,-88.318,28.992
2.111,0.981,1.134,-107.849,-167.908,81.421
2.465,0.193,0.836,-153.381,-218.994,113.159
2.536,-0.367,0.703,-154.602,-228.638,125.854
2.456,-0.599,0.756,-103.088,-209.961,123.413
2.232,-0.550,0.872,-21.729,-190.002,114.746
2.017,-0.301,1.035,53.223,-185.120,105.042
1.828,0.019,1.157,96.680,-197.205,95.398
1.701,0.251,1.141,95.886,-213.928,87.158
1.574,0.355,1.024,51.941,-226.746,76.355
1.406,0.371,0.901,-18.127,-226.318,62.866
1.198,0.269,0.810,-87.830,-210.022,50.720
0.920,0.126,0.730,-135.803,-183.899,41.138
0.640,0.026,0.711,-156.494,-156.860,34.790
0.313,-0.093,0.667,-147.156,-135.925,32.532
-0.002,-0.100,0.644,-113.892,-120.178,33.752
-0.361,-0.124,0.594,-73.547,-107.117,37.109
-0.576,-0.141,0.524,-47.302,-97.534,40.955
-0.815,-0.118,0.500,-44.067,-90.332,36.072
-1.109,-0.125,0.470,-65.002,-83.557,25.146
-1.377,-0.235,0.402,-101.929,-83.435,13.672
-1.505,-0.373,0.305,-139.893,-88.623,0.732
-1.639,-0.490,0.170,-164.612,-88.196,-12.573
-1.730,-0.609,0.065,-171.570,-75.928,-24.902
-1.749,-0.640,0.035,-161.743,-56.274,-33.508
-1.821,-0.607,0.100,-139.221,-27.710,-43.579
-1.912,-0.461,0.283,-117.065,-5.127,-53.955
-1.946,-0.300,0.444,-106.873,-5.432,-61.707
-1.896,-0.161,0.484,-114.563,-26.550,-72.754
-1.815,-0.012,0.447,-132.874,-54.810,-92.285
-1.715,0.070,0.359,-151.062,-76.111,-114.441
-1.619,0.051,0.282,-159.241,-80.750,-127.197
-1.546,-0.052,0.274,-149.475,-66.284,-128.662
-1.449,-0.147,0.325,-127.869,-41.870,-119.934
-1.430,-0.201,0.429,-100.464,-13.306,-109.192
-1.438,-0.188,0.610,-73.364,7.141,-101.929
-1.434,-0.174,0.732,-52.795,9.216,-98.999
-1.460,-0.120,0.755,-36.804,-3.418,-102.173
-1.416,-0.009,0.662,-25.024,-24.231,-108.948
-1.347,0.135,0.497,-21.423,-46.204,-114.929
-1.277,0.306,0.345,-25.085,-59.326,-118.713
-1.208,0.460,0.249,-30.701,-60.486,-117.676
-1.183,0.544,0.219,-34.546,-52.551,-108.643
-1.171,0.549,0.250,-30.762,-39.795,-91.614
-1.182,0.510,0.314,-15.869,-28.076,-69.275
-1.191,0.455,0.399,9.766,-19.348,-42.664
-1.197,0.354,0.461,41.565,-14.221,-17.090
-1.188,0.279,0.489,66.162,-15.991,-0.305
-1.149,0.270,0.502,75.745,-23.437,3.601
-1.096,0.320,0.513,67.566,-33.264,-2.075
-1.034,0.362,0.493,45.959,-44.800,-12.024
-0.975,0.397,0.452,22.156,-54.504,-23.193
-0.932,0.430,0.387,6.592,-57.556,-31.616
-0.882,0.462,0.320,2.197,-54.565,-35.461
-0.845,0.487,0.280,7.446,-46.509,-34.302
-0.833,0.486,0.288,20.691,-35.278,-28.137
-0.828,0.474,0.352,36.743,-24.902,-19.531
-0.844,0.478,0.437,49.561,-19.775,-11.597
-0.840,0.508,0.516,54.688,-19.592,-5.127
-0.834,0.514,0.573,49.927,-22.095,-0.122
-0.843,0.474,0.591,36.011,-25.330,4.150
-0.838,0.411,0.588,22.278,-27.710,3.418
-0.816,0.361,0.548,13.428,-28.137,-0.488
-0.791,0.340,0.500,8.728,-25.940,-4.761
-0.770,0.364,0.492,7.996,-19.409,-9.277
-0.775,0.404,0.531,10.193,-11.414,-11.658
-0.772,0.414,0.571,13.000,-6.348,-10.681
-0.772,0.414,0.605,14.832,-5.554,-8.179
-0.772,0.422,0.640,14.893,-8.179,-5.493
-0.772,0.400,0.642,12.634,-13.611,-3.052
-0.767,0.377,0.615,9.949,-19.226,-1.953
-0.756,0.358,0.565,8.423,-22.034,-2.747
-0.749,0.355,0.510,7.874,-21.912,-4.333
-0.739,0.367,0.469,8.606,-18.066,-6.226
-0.740,0.393,0.439,9.644,-12.085,-7.568
-0.750,0.413,0.429,10.315,-5.249,-8.667
-0.756,0.439,0.445,9.644,-0.671,-9.094
-0.763,0.460,0.469,7.446,1.221,-8.545
-0.762,0.456,0.495,5.676,0.854,-6.775
-0.759,0.433,0.500,4.944,-1.282,-4.272
-0.751,0.419,0.500,5.615,-3.906,-2.197
-0.740,0.423,0.491,6.897,-5.615,-1.221
-0.732,0.435,0.478,7.263,-5.676,-0.732
-0.728,0.445,0.473,6.470,-4.272,-0.366
-0.725,0.455,0.471,3.967,-2.197,-0.977
-0.718,0.443,0.462,0.671,-0.732,-1.770

-1.766,0.456,0.899,10.986,101.379,24.414
-1.929,0.490,0.997,3.113,113.586,17.517
-2.082,0.477,1.009,-5.310,119.507,18.616
-2.293,0.469,0.994,-11.353,129.150,24.719
-2.667,0.495,1.011,-15.442,136.414,40.100
-3.130,0.405,0.895,-18.494,134.094,66.467
-3.490,0.295,0.625,-25.146,126.953,90.088
-3.646,0.201,0.425,-27.100,128.845,96.924
-3.703,0.169,0.208,-15.320,143.127,94.299
-3.624,0.142,-0.080,11.902,164.062,100.403
-3.790,0.024,-0.417,56.396,182.495,127.625
-3.899,-0.190,-0.781,126.099,196.472,178.711
-4.000,-0.738,-1.172,230.713,195.374,253.540
-4.000,-1.499,-1.480,343.445,175.537,330.750
-4.000,-2.190,-1.768,421.509,137.268,366.394
-4.000,-2.655,-2.091,427.368,96.497,328.491
-3.701,-2.942,-2.482,369.446,79.224,233.643
-2.853,-3.193,-2.629,297.607,97.595,137.878
-1.227,-3.713,-2.323,251.282,148.437,67.139
0.862,-3.793,-1.538,234.314,218.872,-14.832
3.461,-2.730,-0.204,248.108,299.500,-128.418
4.000,-1.623,1.204,294.312,374.390,-208.618
4.000,-0.820,2.671,311.523,437.683,-238.892
4.000,0.125,3.045,214.722,404.907,-279.114
4.000,1.684,3.751,23.865,327.087,-378.296
4.000,3.786,2.816,-174.377,222.168,-478.455
4.000,4.000,2.404,-202.148,252.197,-521.790
3.966,4.000,1.917,-112.427,270.081,-400.818
2.069,4.000,1.901,-19.409,201.050,-177.429
2.103,4.000,2.418,27.527,68.359,84.045
3.752,3.362,2.513,-16.907,-121.216,314.392
4.000,-0.281,1.876,-117.737,-287.415,423.706
4.000,-2.457,1.136,-165.344,-334.473,415.344
4.000,-3.066,0.724,-108.398,-294.922,342.773
4.000,-2.922,0.594,36.377,-267.456,283.508
3.770,-2.584,0.387,176.819,-260.315,239.929
3.052,-1.908,0.212,203.186,-264.282,181.274
2.468,-1.456,0.052,119.507,-261.719,138.000
1.933,-1.527,-0.065,5.371,-242.981,126.038
1.389,-1.858,-0.109,-94.788,-209.290,116.699
0.832,-2.009,-0.065,-168.518,-169.739,86.121
0.301,-1.944,-0.003,-199.646,-132.446,45.654
-0.151,-1.762,0.152,-184.814,-101.624,13.123
-0.533,-1.534,0.276,-141.541,-83.313,-8.728
-0.841,-1.348,0.238,-95.581,-76.721,-27.710
-1.012,-1.097,0.100,-69.397,-80.933,-51.514
-1.164,-0.768,-0.046,-64.758,-88.806,-75.623
-1.350,-0.449,-0.133,-73.792,-89.539,-91.125
-1.533,-0.140,-0.030,-84.839,-88.257,-100.830
-1.785,0.111,0.072,-89.050,-92.346,-100.525
-1.949,0.176,0.084,-95.520,-104.370,-80.750
-1.966,0.092,0.023,-114.319,-123.047,-51.025
-1.978,-0.119,-0.034,-144.287,-140.015,-27.161
-1.943,-0.453,-0.001,-178.894,-147.888,-13.245
-1.711,-0.814,-0.063,-212.219,-150.513,-11.536
-1.548,-0.998,-0.199,-238.647,-141.724,-26.794
-1.425,-0.892,-0.240,-243.713,-118.835,-56.335
-1.392,-0.596,-0.115,-216.553,-93.872,-87.708
-1.332,-0.255,0.026,-167.053,-71.106,-109.985
-1.261,0.084,0.185,-110.352,-51.270,-121.826
-1.181,0.355,0.339,-61.768,-28.564,-117.920
-1.150,0.547,0.506,-25.269,-3.113,-107.849
-1.157,0.635,0.728,-2.380,18.677,-94.177
-1.138,0.573,0.976,7.385,34.119,-75.928
-1.152,0.414,1.113,3.357,42.847,-60.181
-1.237,0.262,1.217,-11.597,44.312,-55.237
-1.296,0.147,1.280,-29.114,35.767,-60.120
-1.346,0.106,1.296,-43.091,18.677,-72.510
-1.349,0.127,1.222,-51.086,-4.150,-85.388
-1.324,0.167,1.075,-53.589,-30.212,-92.407
-1.265,0.233,0.874,-47.119,-58.533,-92.102
-1.168,0.312,0.674,-31.677,-79.407,-87.585
-1.080,0.396,0.514,-14.954,-88.806,-78.491
-1.007,0.456,0.421,-2.197,-83.618,-66.528
-0.995,0.479,0.417,5.554,-65.063,-53.101
-1.002,0.485,0.508,9.827,-43.884,-38.635
-1.025,0.411,0.619,11.597,-28.259,-25.696
