aX,aY,aZ,gX,gY,gZ
0.764,1.615,-2.305,-44.067,424.744,96.069
0.867,1.399,-2.085,-13.611,410.095,102.051
0.953,1.141,-1.881,4.639,391.235,109.985
1.000,0.893,-1.655,9.644,367.981,117.126
1.005,0.705,-1.435,2.563,340.698,121.216
0.965,0.588,-1.216,-12.512,310.608,123.413
0.892,0.524,-1.014,-31.189,279.602,124.756
0.815,0.509,-0.826,-49.133,250.366,123.840
0.750,0.544,-0.646,-62.378,223.206,119.263
0.666,0.586,-0.495,-68.298,196.533,111.755
0.567,0.593,-0.360,-66.650,171.753,103.821
0.493,0.541,-0.260,-59.448,150.818,95.886
0.421,0.477,-0.169,-50.293,133.240,86.792
0.363,0.423,-0.084,-40.588,117.554,76.050
0.279,0.335,-0.025,-31.128,101.990,65.613
0.184,0.233,0.016,-23.560,87.158,57.312
0.093,0.133,0.055,-19.348,73.975,49.561
0.012,0.059,0.076,-18.311,61.768,39.917
-0.086,0.023,0.097,-19.409,49.500,30.273
-0.173,0.026,0.113,-20.630,37.476,20.142
-0.232,0.074,0.112,-19.958,26.672,8.850
-0.322,0.152,0.109,-16.235,16.541,-2.869
-0.457,0.231,0.123,-8.545,7.935,-14.160
-0.540,0.271,0.113,2.075,3.906,-23.682
-0.602,0.265,0.081,14.893,3.296,-28.503
-0.631,0.235,0.066,27.161,2.869,-30.884
-0.637,0.194,0.046,37.048,0.977,-34.363
-0.635,0.171,0.016,45.410,-3.662,-38.818
-0.651,0.159,-0.014,52.612,-11.230,-43.335
-0.675,0.111,-0.060,58.716,-21.118,-48.462
-0.692,0.082,-0.120,62.500,-31.189,-54.138
-0.716,0.086,-0.201,63.660,-41.809,-60.059
-0.841,0.073,-0.255,62.439,-51.331,-64.514
-0.965,0.062,-0.314,59.204,-54.443,-65.308
-0.979,0.093,-0.396,54.077,-50.232,-64.453
-0.962,0.179,-0.441,49.561,-44.250,-63.599
-0.938,0.282,-0.453,49.500,-39.917,-63.660
-0.904,0.400,-0.434,55.298,-37.781,-65.125
-0.874,0.512,-0.417,68.665,-38.086,-67.627
-0.845,0.594,-0.411,88.501,-40.527,-70.923
-0.851,0.623,-0.408,112.549,-45.044,-75.378
-0.848,0.636,-0.393,137.817,-50.354,-81.787
-0.871,0.628,-0.397,162.842,-55.786,-88.074
-0.946,0.577,-0.420,185.913,-59.143,-92.163
-1.011,0.495,-0.446,204.895,-57.556,-93.811
-1.028,0.416,-0.468,218.079,-51.208,-93.567
-0.980,0.386,-0.500,226.746,-42.175,-92.957
-0.918,0.391,-0.518,232.788,-34.973,-93.445
-0.890,0.385,-0.508,237.732,-31.433,-95.947
-0.889,0.385,-0.470,242.249,-29.846,-99.609
-0.899,0.394,-0.419,246.338,-29.541,-104.736
-0.896,0.378,-0.410,250.183,-30.518,-110.168
-0.897,0.354,-0.375,253.357,-33.325,-114.685
-0.932,0.327,-0.330,254.333,-36.865,-118.225
-0.960,0.297,-0.298,252.197,-37.537,-120.483
-0.954,0.257,-0.299,246.643,-34.180,-121.399
-0.976,0.249,-0.271,237.610,-28.259,-119.629
-0.992,0.239,-0.256,225.952,-18.799,-116.455
-0.953,0.237,-0.244,213.501,-6.653,-112.854
-0.896,0.260,-0.219,201.660,3.967,-109.070
-0.847,0.308,-0.193,191.467,11.108,-106.140
-0.861,0.373,-0.126,184.753,13.489,-104.370
-0.908,0.428,-0.055,181.946,14.038,-103.760
-0.925,0.470,-0.022,182.129,14.648,-103.882
-0.954,0.457,0.015,183.838,16.235,-103.699
-0.959,0.447,0.022,185.364,17.639,-101.685
-0.952,0.431,0.029,185.913,20.569,-98.389
-0.930,0.420,0.028,185.059,23.865,-94.421
-0.880,0.418,0.031,183.228,27.100,-89.294
-0.867,0.367,0.048,180.237,29.358,-83.618
-0.869,0.330,0.068,175.415,30.579,-76.416
-0.929,0.290,0.144,167.480,32.715,-69.397
-0.942,0.246,0.203,156.189,36.804,-64.880
-0.917,0.233,0.255,142.822,41.077,-62.561
-0.872,0.246,0.296,129.028,42.908,-61.340
-0.818,0.305,0.323,117.859,41.138,-60.303
-0.786,0.350,0.348,110.046,35.522,-60.425
-0.763,0.402,0.352,106.140,27.283,-60.730
-0.761,0.425,0.352,104.797,18.616,-60.303
-0.783,0.400,0.328,103.943,10.498,-59.082
-0.815,0.361,0.300,101.257,4.944,-57.678
-0.903,0.315,0.374,96.558,2.319,-55.786
-0.928,0.293,0.376,87.524,5.066,-52.795
-0.950,0.281,0.424,75.562,9.644,-51.270
-0.897,0.335,0.438,62.439,14.221,-50.720
-0.850,0.387,0.456,51.392,14.832,-50.598

-0.838,0.722,-1.466,-201.416,36.865,-96.313
-0.952,0.859,-1.481,-206.116,41.382,-84.839
-1.078,0.922,-1.507,-207.825,45.166,-69.214
-1.152,0.984,-1.592,-213.623,49.805,-55.359
-1.258,1.124,-1.659,-224.548,53.894,-44.250
-1.391,1.331,-1.719,-237.366,59.326,-31.799
-1.578,1.577,-1.774,-248.840,67.810,-14.343
-1.740,1.820,-1.811,-255.554,81.421,6.836
-1.872,2.022,-1.857,-256.165,99.365,30.273
-1.966,2.172,-1.899,-250.244,119.385,53.345
-2.018,2.277,-1.955,-239.319,139.221,73.242
-2.042,2.397,-2.027,-226.196,158.569,90.149
-2.025,2.491,-2.119,-212.585,178.040,107.544
-1.934,2.564,-2.244,-199.829,197.876,125.549
-1.813,2.667,-2.353,-188.660,215.576,142.212
-1.715,2.733,-2.461,-177.490,232.483,157.776
-1.580,2.760,-2.566,-166.809,250.916,174.744
-1.382,2.752,-2.648,-157.104,272.339,190.308
-1.120,2.688,-2.700,-147.949,292.969,202.393
-0.867,2.578,-2.727,-138.733,310.059,211.487
-0.609,2.471,-2.712,-130.249,323.120,216.919
-0.363,2.352,-2.656,-120.728,331.665,217.896
-0.178,2.193,-2.568,-109.375,336.365,215.271
0.009,1.997,-2.452,-98.145,338.318,211.121
0.141,1.763,-2.334,-89.233,336.487,205.566
0.286,1.630,-2.090,-83.252,330.139,197.815
0.368,1.430,-1.930,-79.468,320.007,191.833
0.397,1.194,-1.724,-80.811,307.129,186.707
0.444,1.037,-1.547,-85.449,292.786,180.786
0.471,0.929,-1.359,-91.675,277.222,173.462
0.485,0.840,-1.184,-95.825,260.132,164.307
0.467,0.779,-1.006,-96.680,242.859,153.625
0.472,0.768,-0.831,-93.140,225.952,141.418
0.477,0.737,-0.687,-84.473,209.045,129.517
0.470,0.653,-0.567,-72.693,192.017,120.361
0.425,0.561,-0.463,-59.998,175.415,110.901
0.384,0.470,-0.367,-48.096,161.438,99.243
0.365,0.416,-0.284,-36.682,149.719,87.524
0.368,0.378,-0.201,-24.597,138.367,76.233
0.369,0.332,-0.144,-11.292,125.549,66.284
0.335,0.248,-0.112,1.465,110.901,57.129
0.239,0.110,-0.094,11.902,95.947,49.622
0.141,-0.012,-0.082,17.151,83.679,43.640
0.062,-0.104,-0.068,16.663,74.036,37.048
-0.018,-0.166,-0.062,11.963,65.430,30.029
-0.109,-0.176,-0.041,5.249,56.885,23.499
-0.163,-0.175,-0.025,-0.610,48.706,16.418
-0.209,-0.175,-0.030,-4.028,40.222,9.277
-0.269,-0.157,-0.036,-5.676,30.884,2.869
-0.337,-0.090,-0.032,-5.737,22.278,-2.319
-0.415,-0.102,-0.072,-3.540,15.442,-7.141
-0.484,-0.083,-0.091,0.549,10.376,-11.719
-0.553,-0.061,-0.092,5.859,7.141,-15.320
-0.586,-0.069,-0.115,12.268,4.883,-19.775
-0.627,-0.109,-0.135,18.860,1.831,-23.743
-0.697,-0.146,-0.138,22.766,-2.014,-27.222
-0.735,-0.167,-0.158,24.048,-5.981,-30.334
-0.777,-0.157,-0.173,22.644,-10.071,-33.386
-0.812,-0.139,-0.194,19.409,-14.282,-36.316
-0.872,-0.121,-0.209,15.259,-17.761,-38.452
-0.903,-0.086,-0.225,11.292,-19.714,-39.429
-0.911,-0.056,-0.250,8.179,-20.996,-40.161
-0.926,-0.006,-0.270,6.653,-23.132,-41.199
-0.916,0.041,-0.309,7.568,-25.391,-43.518
-0.914,0.088,-0.359,11.047,-28.381,-46.631
-0.954,0.141,-0.381,16.296,-32.043,-50.476
-0.981,0.225,-0.413,23.071,-33.813,-55.298
-1.012,0.306,-0.444,32.654,-33.752,-60.425
-1.090,0.366,-0.445,44.556,-32.227,-64.392
-1.154,0.381,-0.447,57.678,-28.076,-66.589
-1.166,0.378,-0.439,70.984,-21.729,-67.505
-1.132,0.365,-0.431,82.275,-14.343,-67.993
-1.063,0.366,-0.414,92.224,-8.667,-68.542
-1.026,0.375,-0.389,101.990,-5.859,-69.824
-0.995,0.406,-0.364,112.000,-5.676,-72.510
-0.974,0.467,-0.345,123.413,-7.080,-76.904
-0.975,0.511,-0.323,137.207,-10.193,-82.397
-1.000,0.540,-0.298,152.832,-12.756,-87.646
-1.004,0.568,-0.282,169.678,-12.329,-91.003
-0.995,0.548,-0.297,188.049,-9.888,-92.285
-0.982,0.497,-0.316,205.627,-6.287,-91.736
-0.941,0.428,-0.350,220.398,-1.831,-90.881
-0.913,0.304,-0.390,230.530,2.686,-90.637
-0.909,0.177,-0.401,234.375,7.019,-90.149
-0.903,0.130,-0.366,231.750,10.803,-90.759
-0.869,0.141,-0.331,225.525,14.160,-93.262
-0.844,0.172,-0.290,218.262,15.686,-96.985
-0.822,0.217,-0.230,212.463,15.564,-100.952
-0.798,0.248,-0.189,208.618,14.038,-104.187
-0.769,0.273,-0.160,206.055,11.414,-106.506
-0.761,0.277,-0.134,204.590,8.240,-107.971
-0.800,0.252,-0.111,202.698,6.348,-108.093
-0.860,0.220,-0.091,198.730,6.653,-107.056
-0.890,0.221,-0.066,193.237,9.399,-105.896
-0.884,0.261,-0.044,187.012,13.428,-104.492
-0.875,0.319,-0.030,182.373,17.517,-102.234
-0.895,0.376,-0.002,180.664,21.057,-98.938
-0.915,0.416,0.026,182.922,25.452,-96.008
-0.901,0.432,0.052,188.354,31.189,-94.666
-0.863,0.434,0.072,195.801,37.292,-95.337
-0.808,0.404,0.061,203.064,41.870,-96.252
-0.776,0.335,0.093,208.984,43.701,-95.642
-0.726,0.265,0.094,211.426,43.030,-91.675
-0.717,0.237,0.134,209.961,40.833,-86.365
-0.752,0.243,0.185,205.200,39.978,-80.566
-0.803,0.219,0.234,199.219,41.870,-74.951
-0.818,0.207,0.261,193.298,46.448,-68.787
-0.792,0.198,0.269,187.866,51.819,-63.049
-0.790,0.149,0.278,181.763,54.810,-59.387
-0.808,0.070,0.280,173.523,55.908,-57.983
-0.821,0.003,0.287,161.316,54.565,-58.655
-0.829,-0.103,0.284,144.775,51.086,-60.669
-0.800,-0.145,0.281,123.413,45.105,-62.622
-0.827,-0.135,0.348,97.717,37.476,-64.941
-0.857,-0.082,0.410,70.190,31.311,-67.139
-0.870,-0.020,0.466,44.495,28.259,-68.909
-0.856,0.078,0.501,23.132,26.428,-70.435
-0.825,0.211,0.528,8.240,24.231,-71.655
-0.792,0.355,0.547,2.075,20.935,-72.449

-1.017,0.432,-1.644,-115.173,-0.488,-20.813
-1.175,0.609,-1.770,-130.249,8.667,-13.855
-1.385,0.820,-1.869,-139.465,21.484,-8.789
-1.637,0.928,-1.948,-143.433,40.161,-2.686
-1.818,0.965,-2.042,-143.982,67.688,8.850
-1.919,0.998,-2.134,-143.738,99.060,22.217
-1.953,1.097,-2.265,-142.578,127.808,31.006
-1.962,1.219,-2.435,-137.390,151.917,34.668
-2.007,1.258,-2.581,-129.272,172.913,37.354
-2.026,1.288,-2.763,-124.207,196.289,41.626
-1.968,1.380,-2.940,-124.207,224.792,48.523
-1.869,1.511,-3.099,-129.578,255.371,56.763
-1.693,1.692,-3.249,-136.963,288.269,65.002
-1.455,1.814,-3.399,-143.127,319.397,73.914
-1.216,1.875,-3.527,-148.193,343.994,86.304
-1.129,1.783,-3.510,-151.917,361.328,98.938
-0.692,2.028,-3.711,-154.480,376.221,109.985
-0.569,1.956,-3.584,-151.794,381.653,113.953
-0.315,1.982,-3.511,-144.836,388.733,117.798
-0.106,1.964,-3.430,-131.104,396.973,122.253
0.120,1.867,-3.346,-114.197,406.982,123.474
0.359,1.808,-3.202,-95.642,413.635,121.338
0.505,1.759,-2.991,-75.195,412.903,118.469
0.599,1.711,-2.748,-51.941,405.457,115.295
0.712,1.634,-2.498,-27.466,394.409,113.159
0.832,1.471,-2.260,-5.493,379.761,114.075
0.933,1.221,-2.006,8.301,361.206,117.798
1.016,0.967,-1.735,11.230,338.623,120.361
1.092,0.771,-1.479,3.357,312.073,120.483
1.041,0.630,-1.236,-11.414,281.311,119.629
0.952,0.568,-1.041,-30.884,253.113,117.310
0.829,0.594,-0.852,-49.377,231.689,111.267
0.769,0.692,-0.710,-61.218,214.905,102.905
0.703,0.774,-0.562,-63.477,200.806,96.069
0.676,0.819,-0.410,-55.298,186.523,89.355
0.671,0.799,-0.290,-38.513,170.349,81.970
0.644,0.738,-0.178,-15.930,150.818,72.632
0.582,0.581,-0.101,8.667,128.479,60.852
0.482,0.361,-0.045,30.701,106.079,49.438
0.363,0.153,0.007,44.861,86.792,40.527
0.196,-0.024,0.046,48.950,72.205,31.311
0.095,-0.126,0.070,44.373,64.087,19.897
0.060,-0.140,0.080,35.706,58.411,7.507
0.006,-0.076,0.102,27.100,50.842,-3.479
-0.043,0.041,0.126,22.156,42.175,-13.855
-0.099,0.174,0.122,23.499,32.471,-23.926
-0.160,0.252,0.110,31.799,21.423,-30.945
-0.235,0.255,0.090,44.800,9.277,-36.133
-0.312,0.212,0.053,58.655,-2.686,-41.809
-0.395,0.168,0.016,70.435,-13.855,-48.828
-0.481,0.115,-0.023,78.918,-23.987,-55.237
-0.562,0.076,-0.078,83.313,-31.433,-59.937
-0.615,0.073,-0.137,83.557,-35.706,-64.087
-0.658,0.109,-0.214,80.933,-37.903,-68.176
-0.698,0.164,-0.277,77.942,-39.124,-72.083
-0.734,0.235,-0.318,76.172,-39.917,-75.378
-0.747,0.349,-0.332,77.148,-40.833,-78.064
-0.740,0.491,-0.347,82.458,-42.419,-80.261
-0.741,0.618,-0.373,93.994,-45.349,-81.360
-0.778,0.670,-0.386,111.694,-49.500,-81.482
-0.833,0.640,-0.390,131.592,-52.856,-82.275
-0.870,0.548,-0.386,150.696,-53.467,-84.106
-0.887,0.414,-0.392,164.612,-51.086,-86.060
-0.887,0.277,-0.404,171.265,-45.227,-87.158
-0.876,0.204,-0.422,169.617,-36.804,-89.417
-0.861,0.209,-0.408,161.377,-28.320,-93.628
-0.825,0.340,-0.388,151.489,-20.630,-98.267
-0.806,0.505,-0.339,146.057,-16.174,-101.501
-0.811,0.632,-0.294,147.888,-14.526,-102.600
-0.803,0.717,-0.258,156.494,-15.320,-100.830
-0.798,0.749,-0.246,170.776,-18.188,-97.961
-0.800,0.713,-0.245,187.683,-22.888,-96.130
-0.819,0.615,-0.256,202.393,-28.442,-96.924
-0.858,0.487,-0.258,211.609,-31.067,-100.464
-0.934,0.400,-0.235,213.379,-29.053,-105.103
-0.981,0.378,-0.200,208.130,-21.362,-109.802
-0.958,0.427,-0.197,199.402,-10.498,-112.549
-0.935,0.463,-0.168,191.589,-1.770,-111.267
-0.912,0.499,-0.136,186.157,4.395,-107.300
-0.869,0.540,-0.104,183.472,8.972,-102.966
-0.815,0.570,-0.088,183.533,11.230,-99.487
-0.791,0.570,-0.087,185.974,10.620,-95.093
-0.820,0.501,-0.070,189.636,8.972,-90.271
-0.849,0.465,-0.035,192.139,8.911,-85.999
-0.885,0.443,-0.007,192.627,12.634,-83.008
-0.935,0.435,0.039,191.284,18.616,-82.397
-0.980,0.375,0.074,188.416,26.794,-83.740
-0.980,0.356,0.124,183.655,33.508,-83.740
-0.949,0.337,0.138,178.223,38.452,-81.238
-0.941,0.314,0.162,171.692,40.283,-77.576
-0.924,0.310,0.177,163.818,40.710,-74.646
-0.883,0.322,0.190,154.968,39.551,-72.693
-0.836,0.304,0.191,145.386,36.377,-70.496
-0.828,0.269,0.179,135.010,30.884,-66.895
-0.868,0.215,0.183,122.559,24.963,-64.514
-0.908,0.190,0.205,107.300,20.874,-64.758
-0.926,0.209,0.219,90.210,20.874,-66.040
-0.942,0.237,0.253,73.608,22.644,-66.833
-0.927,0.300,0.277,59.204,24.719,-66.772
-0.884,0.356,0.298,48.462,25.574,-67.078
-0.845,0.412,0.323,41.626,24.292,-68.726
-0.817,0.453,0.334,38.330,20.874,-71.045
-0.796,0.467,0.349,37.842,16.724,-72.632
-0.794,0.454,0.340,38.147,12.329,-71.960
-0.759,0.464,0.332,37.598,9.583,-70.313
-0.767,0.415,0.325,36.072,6.836,-69.397
-0.778,0.406,0.317,32.898,3.540,-68.420
-0.814,0.387,0.337,27.710,2.197,-68.237
-0.835,0.389,0.336,21.179,3.418,-69.092
-0.826,0.405,0.337,14.343,6.348,-70.557
-0.809,0.437,0.346,8.606,8.240,-72.388
-0.785,0.476,0.360,4.761,9.216,-73.975
-0.741,0.538,0.382,2.930,8.972,-74.646
-0.703,0.579,0.392,3.113,7.263,-72.876
-0.694,0.634,0.404,4.883,4.028,-68.542
-0.693,0.653,0.417,7.935,1.038,-63.599
-0.713,0.643,0.412,10.925,-1.343,-58.777
-0.756,0.610,0.429,12.207,-2.441,-55.298
-0.784,0.571,0.450,10.437,-2.075,-53.650

-1.000,0.660,-1.093,-152.771,-42.969,-58.105
-1.156,0.595,-1.180,-151.428,-44.617,-46.204
-1.328,0.520,-1.290,-157.349,-41.260,-34.607
-1.495,0.491,-1.415,-171.448,-31.860,-24.170
-1.667,0.500,-1.528,-192.444,-17.090,-11.780
-1.764,0.601,-1.668,-217.712,0.916,3.723
-1.832,0.846,-1.818,-243.591,16.052,19.653
-1.977,1.195,-1.904,-264.893,26.245,32.837
-2.121,1.561,-1.975,-274.475,36.133,45.715
-2.249,1.841,-2.060,-270.020,49.377,58.228
-2.395,2.009,-2.160,-257.751,68.665,69.641
-2.433,2.073,-2.312,-243.591,95.337,82.031
-2.409,2.162,-2.515,-233.704,125.732,94.055
-2.343,2.341,-2.711,-229.370,157.227,104.248
-2.181,2.574,-2.939,-225.769,188.049,113.831
-1.970,2.812,-3.138,-218.262,216.675,123.474
-1.702,2.987,-3.301,-205.994,242.493,133.179
-1.386,3.018,-3.427,-190.552,265.930,142.090
-1.033,2.906,-3.529,-177.551,286.682,150.208
-0.665,2.792,-3.574,-170.959,304.565,157.166
-0.458,2.638,-3.554,-169.617,321.411,162.292
-0.195,2.481,-3.532,-173.828,343.872,165.405
0.192,2.382,-3.483,-179.382,371.643,163.330
0.527,2.387,-3.296,-179.871,391.602,155.273
0.730,2.397,-3.013,-168.396,399.048,144.592
0.831,2.293,-2.695,-144.104,397.583,136.414
0.894,2.114,-2.358,-112.854,390.808,130.310
0.955,1.901,-2.049,-80.750,381.104,125.000
1.037,1.633,-1.783,-53.040,368.408,122.437
1.135,1.339,-1.554,-32.410,350.281,122.253
1.217,1.014,-1.357,-21.240,326.965,122.742
1.236,0.696,-1.196,-21.484,299.866,123.169
1.196,0.458,-1.056,-32.349,271.179,123.047
1.098,0.352,-0.924,-50.415,243.225,120.728
1.004,0.352,-0.798,-69.092,218.018,116.577
0.921,0.386,-0.683,-81.848,196.167,111.328
0.844,0.382,-0.577,-85.571,176.575,105.469
0.744,0.343,-0.471,-82.214,158.569,98.145
0.646,0.307,-0.384,-73.914,142.517,88.928
0.530,0.263,-0.306,-62.195,127.930,77.942
0.392,0.219,-0.237,-48.218,114.563,66.162
0.252,0.187,-0.180,-33.081,102.417,53.833
0.129,0.157,-0.131,-17.212,91.980,41.748
0.004,0.104,-0.078,-2.563,82.458,31.311
-0.089,0.034,-0.045,10.498,73.608,23.743
-0.179,-0.072,-0.021,20.508,64.575,18.677
-0.246,-0.176,-0.011,24.719,55.176,14.526
-0.326,-0.270,-0.017,22.278,46.143,10.681
-0.404,-0.312,-0.024,13.977,37.354,6.714
-0.478,-0.310,-0.046,2.136,28.442,3.052
-0.563,-0.270,-0.073,-10.132,20.081,0.549
-0.649,-0.207,-0.089,-21.484,12.451,-1.587
-0.724,-0.096,-0.095,-29.358,6.165,-4.150
-0.778,0.029,-0.091,-31.738,1.892,-7.690
-0.805,0.152,-0.084,-27.405,-0.427,-11.169
-0.849,0.233,-0.084,-16.357,-1.404,-13.916
-0.839,0.263,-0.079,-0.977,-1.892,-15.869
-0.856,0.189,-0.099,15.259,-2.441,-15.930
-0.870,0.085,-0.107,27.466,-3.662,-15.991
-0.872,-0.002,-0.130,33.447,-4.944,-17.578
-0.853,-0.049,-0.150,33.813,-6.653,-19.531
-0.842,-0.079,-0.182,30.212,-9.888,-20.386
-0.851,-0.073,-0.188,23.560,-13.367,-20.020
-0.853,-0.041,-0.212,16.235,-15.259,-20.630
-0.837,-0.005,-0.234,9.888,-15.991,-22.339
-0.806,0.076,-0.244,6.165,-16.785,-24.048
-0.796,0.150,-0.254,6.409,-17.883,-26.062
-0.770,0.218,-0.271,10.559,-18.921,-28.259
-0.740,0.283,-0.295,18.127,-20.508,-30.396
-0.727,0.320,-0.310,28.442,-22.827,-32.898
-0.714,0.343,-0.320,40.466,-25.330,-36.560
-0.687,0.377,-0.326,53.101,-26.917,-41.870
-0.648,0.409,-0.342,66.650,-28.381,-47.180
-0.610,0.438,-0.359,80.994,-30.090,-52.124
-0.584,0.446,-0.377,96.130,-32.898,-57.251
-0.571,0.446,-0.396,111.084,-36.011,-63.538
-0.576,0.447,-0.403,125.000,-39.368,-70.129
-0.615,0.456,-0.391,138.367,-42.114,-76.050
-0.657,0.463,-0.382,152.100,-43.945,-81.238
-0.679,0.480,-0.376,165.466,-45.166,-85.510
-0.698,0.509,-0.375,179.321,-46.692,-90.088
-0.722,0.538,-0.392,193.726,-48.462,-94.788
-0.751,0.579,-0.411,208.801,-49.683,-100.403
-0.791,0.627,-0.418,225.037,-49.744,-106.689
-0.829,0.651,-0.442,243.042,-46.875,-112.854
-0.831,0.651,-0.465,261.353,-41.260,-118.469
-0.819,0.611,-0.495,278.931,-34.973,-123.108
-0.831,0.546,-0.507,293.579,-29.663,-127.075
-0.880,0.497,-0.492,303.589,-25.757,-131.042
-0.904,0.444,-0.458,307.983,-21.484,-135.864
-0.881,0.443,-0.425,307.861,-16.724,-141.052
-0.852,0.462,-0.391,304.016,-12.146,-144.958
-0.835,0.504,-0.365,298.706,-8.362,-146.667
-0.916,0.536,-0.334,293.335,-4.700,-146.057
-1.034,0.521,-0.285,287.903,1.831,-143.921
-1.061,0.493,-0.257,280.762,12.451,-141.785
-1.022,0.514,-0.245,271.240,23.315,-138.977
-1.019,0.527,-0.197,260.437,30.945,-136.047
-0.996,0.571,-0.144,248.962,36.072,-132.080
-0.975,0.625,-0.095,238.220,39.673,-127.380
-0.963,0.658,-0.033,229.065,42.480,-122.192
-0.958,0.670,0.020,221.436,45.227,-116.394
-0.962,0.697,0.056,216.064,48.523,-109.314
-0.975,0.696,0.110,213.013,52.185,-102.295
-1.012,0.677,0.170,210.693,56.580,-96.375
-0.970,0.701,0.213,208.130,61.951,-91.492
-0.987,0.602,0.279,204.529,64.697,-88.562
-0.916,0.588,0.308,199.341,65.308,-83.557
-0.899,0.554,0.370,192.444,63.782,-77.454
-0.861,0.552,0.415,184.265,60.120,-72.510
-0.791,0.583,0.453,176.514,55.786,-68.176
-0.753,0.544,0.464,171.021,49.194,-63.049
-0.733,0.539,0.469,167.908,40.771,-55.969
-0.754,0.490,0.485,165.161,33.142,-49.255
-0.803,0.409,0.483,161.072,27.527,-45.349
-0.819,0.344,0.474,153.748,24.719,-44.189
-0.911,0.148,0.555,142.090,23.132,-44.495
-0.853,0.108,0.543,123.596,23.621,-41.443
-0.866,0.116,0.604,101.563,22.644,-39.185

-0.923,0.734,-1.088,-215.454,-11.597,-32.349
-0.989,0.837,-1.102,-218.018,-5.859,-28.870
-1.049,0.976,-1.115,-218.445,0.122,-23.865
-1.104,1.069,-1.146,-216.064,6.714,-18.250
-1.153,1.180,-1.205,-212.158,12.878,-12.268
-1.209,1.260,-1.283,-207.703,18.494,-6.348
-1.296,1.288,-1.376,-205.872,24.597,0.488
-1.373,1.329,-1.467,-209.290,33.813,9.766
-1.416,1.429,-1.585,-218.384,45.715,18.494
-1.476,1.647,-1.729,-230.408,57.922,26.001
-1.566,1.874,-1.878,-239.807,72.327,33.386
-1.673,2.072,-2.026,-245.117,90.942,41.687
-1.707,2.234,-2.204,-245.789,114.136,51.758
-1.699,2.357,-2.405,-242.920,140.442,61.890
-1.685,2.491,-2.594,-237.488,167.664,69.641
-1.646,2.715,-2.736,-227.600,196.777,75.562
-1.586,2.833,-2.907,-211.975,230.957,81.299
-1.451,2.902,-3.060,-190.430,268.311,86.304
-1.264,2.893,-3.192,-167.847,306.213,92.224
-0.967,2.901,-3.274,-145.325,342.224,101.440
-0.622,2.804,-3.332,-122.437,373.047,114.624
-0.316,2.647,-3.311,-101.563,394.531,128.784
-0.044,2.498,-3.235,-83.496,406.738,143.494
0.169,2.283,-3.130,-69.763,412.048,157.104
0.352,2.086,-2.996,-61.157,413.574,170.288
0.531,1.903,-2.817,-58.167,413.513,180.786
0.702,1.771,-2.617,-57.800,410.950,187.012
0.852,1.684,-2.370,-56.335,404.785,189.270
0.972,1.597,-2.131,-51.575,394.531,189.514
1.079,1.488,-1.906,-43.640,380.005,189.392
1.129,1.343,-1.668,-33.203,360.474,189.331
1.160,1.167,-1.449,-22.522,337.769,188.354
1.186,0.979,-1.241,-14.526,314.392,186.462
1.207,0.823,-1.035,-10.620,290.771,182.495
1.225,0.685,-0.843,-9.766,265.747,176.575
1.206,0.536,-0.640,-10.254,239.014,169.983
1.161,0.377,-0.455,-12.085,211.975,162.964
1.090,0.199,-0.296,-15.320,186.218,155.273
0.997,0.005,-0.170,-20.264,162.598,146.057
0.850,-0.122,-0.053,-27.222,141.296,133.057
0.667,-0.160,0.034,-34.119,122.681,115.784
0.474,-0.145,0.104,-37.842,106.689,96.863
0.304,-0.118,0.155,-37.476,93.811,80.200
0.172,-0.079,0.202,-32.959,84.106,65.918
0.077,-0.033,0.223,-24.841,75.134,53.406
-0.010,-0.030,0.213,-14.648,65.125,42.847
-0.116,-0.069,0.197,-4.700,53.894,33.569
-0.225,-0.097,0.187,2.808,43.335,25.391
-0.317,-0.134,0.169,7.629,34.729,17.883
-0.377,-0.165,0.142,9.827,27.344,12.634
-0.435,-0.180,0.121,9.399,20.264,8.179
-0.472,-0.179,0.085,6.531,13.367,4.395
-0.533,-0.176,0.035,2.380,6.165,2.136
-0.631,-0.165,-0.003,-1.770,-0.610,1.160
-0.721,-0.154,-0.038,-5.249,-5.188,-0.061
-0.793,-0.135,-0.067,-8.240,-7.874,-1.038
-0.829,-0.113,-0.088,-9.888,-9.521,-2.136
-0.842,-0.080,-0.110,-9.216,-11.230,-3.113
-0.853,-0.043,-0.127,-6.165,-13.916,-4.272
-0.861,-0.027,-0.151,-1.831,-17.090,-6.409
-0.896,-0.019,-0.173,2.808,-20.264,-8.850
-0.937,-0.022,-0.195,6.470,-21.729,-10.681
-0.978,-0.044,-0.212,8.179,-21.240,-11.536
-1.004,-0.083,-0.225,7.935,-18.677,-11.414
-0.998,-0.059,-0.272,5.554,-14.648,-11.841
-0.932,-0.163,-0.251,3.540,-12.756,-12.817
-0.951,-0.112,-0.229,-1.465,-14.771,-12.512
-0.944,-0.054,-0.256,-5.676,-17.212,-14.038
-0.962,-0.002,-0.251,-6.714,-20.081,-16.907
-0.974,0.083,-0.239,-5.371,-22.217,-19.531
-1.001,0.104,-0.246,-1.282,-22.827,-21.912
-1.016,0.126,-0.247,4.639,-22.095,-22.522
-1.040,0.094,-0.257,11.353,-19.958,-22.400
-1.050,0.029,-0.271,16.479,-16.724,-22.644
