aX,aY,aZ,gX,gY,gZ
1.442,0.250,0.254,91.736,110.535,159.668
1.530,0.183,0.326,82.520,98.389,151.184
1.637,0.147,0.382,74.951,86.853,139.343
1.695,0.089,0.443,69.702,76.050,126.465
1.708,0.015,0.487,65.918,66.345,114.319
1.713,-0.063,0.503,62.256,56.946,103.455
1.672,-0.126,0.492,57.678,45.959,94.299
1.558,-0.226,0.496,52.368,33.813,85.449
1.446,-0.314,0.509,45.715,23.804,74.768
1.407,-0.381,0.521,36.987,17.212,61.829
1.400,-0.404,0.552,26.306,12.146,47.485
1.350,-0.396,0.607,14.587,6.897,32.959
1.283,-0.370,0.660,3.357,2.258,19.226
1.195,-0.342,0.714,-5.676,-1.587,6.531
1.128,-0.306,0.763,-13.489,-4.944,-4.089
1.058,-0.283,0.798,-19.409,-8.545,-12.878
0.993,-0.251,0.839,-23.865,-12.146,-21.973
0.944,-0.224,0.864,-26.917,-14.587,-31.433
0.910,-0.192,0.888,-28.381,-16.602,-40.283
0.890,-0.171,0.901,-29.419,-19.165,-48.889
0.869,-0.153,0.919,-30.334,-22.583,-57.678
0.854,-0.149,0.929,-31.433,-27.100,-66.956
0.835,-0.130,0.937,-33.508,-32.593,-77.026
0.828,-0.102,0.935,-37.354,-38.818,-87.402
0.799,-0.078,0.926,-43.335,-45.898,-96.497
0.767,-0.041,0.910,-51.453,-53.284,-104.004
0.732,0.002,0.882,-61.462,-60.608,-110.413
0.677,0.052,0.857,-72.144,-68.359,-116.211
0.624,0.116,0.834,-82.092,-75.684,-120.911
0.600,0.197,0.820,-90.149,-82.214,-125.488
0.574,0.297,0.815,-96.008,-88.379,-130.188
0.538,0.396,0.813,-99.060,-94.543,-134.216
0.499,0.472,0.809,-99.670,-101.013,-136.658
0.471,0.519,0.795,-98.633,-107.788,-137.512
0.426,0.543,0.773,-97.046,-115.906,-137.207
0.367,0.554,0.724,-95.154,-125.183,-136.597
0.290,0.563,0.681,-93.018,-134.521,-137.268
0.213,0.583,0.648,-91.003,-142.639,-138.916
0.135,0.617,0.633,-89.294,-148.132,-140.564
0.072,0.671,0.630,-87.219,-150.635,-140.991
0.015,0.715,0.632,-84.412,-151.184,-139.099
-0.011,0.734,0.625,-80.811,-150.696,-134.216
-0.026,0.734,0.593,-76.660,-151.733,-127.991
-0.070,0.728,0.560,-72.449,-155.945,-123.413
-0.132,0.696,0.505,-69.092,-161.926,-120.667
-0.201,0.654,0.446,-67.322,-168.091,-117.798
-0.278,0.614,0.402,-67.383,-172.852,-115.112
-0.338,0.590,0.378,-69.275,-174.866,-113.037
-0.360,0.578,0.359,-72.205,-174.500,-111.389
-0.378,0.574,0.351,-75.317,-173.279,-109.436
-0.393,0.593,0.362,-77.820,-172.180,-107.605
-0.428,0.616,0.351,-79.529,-171.387,-105.103
-0.464,0.617,0.311,-79.529,-171.021,-101.929
-0.504,0.633,0.285,-79.285,-171.509,-98.816
-0.526,0.643,0.244,-78.003,-172.119,-96.436
-0.552,0.641,0.204,-76.416,-172.302,-94.971
-0.573,0.637,0.179,-75.073,-171.936,-93.933
-0.569,0.631,0.162,-74.158,-170.776,-92.834
-0.567,0.613,0.154,-74.097,-169.739,-91.492
-0.575,0.625,0.164,-75.134,-168.884,-90.515
-0.610,0.653,0.185,-76.172,-167.480,-89.722
-0.622,0.675,0.193,-76.172,-165.710,-88.928
-0.650,0.688,0.173,-75.378,-165.039,-86.853
-0.692,0.688,0.165,-73.853,-165.527,-83.557
-0.718,0.661,0.141,-71.960,-165.649,-80.566
-0.724,0.632,0.111,-70.801,-165.344,-78.796
-0.709,0.606,0.072,-71.533,-165.649,-79.468
-0.683,0.578,0.023,-74.097,-166.870,-80.933
-0.669,0.583,-0.023,-78.735,-169.250,-82.520
-0.706,0.610,-0.053,-84.717,-171.936,-84.351
-0.760,0.672,-0.060,-90.759,-172.852,-85.815
-0.777,0.701,-0.090,-95.398,-169.983,-85.632
-0.794,0.775,-0.117,-97.778,-165.710,-84.106
-0.770,0.793,-0.154,-97.168,-160.645,-81.299
-0.760,0.831,-0.160,-93.628,-156.738,-78.674
-0.758,0.830,-0.180,-89.233,-154.541,-76.538
-0.758,0.824,-0.201,-84.473,-152.527,-75.134
-0.757,0.817,-0.226,-80.261,-151.794,-73.181

-1.356,1.255,-0.173,59.326,82.764,-7.690
-1.438,1.330,-0.176,62.134,92.590,-2.441
-1.521,1.400,-0.176,66.528,103.638,4.456
-1.599,1.469,-0.206,73.364,116.333,11.597
-1.661,1.533,-0.237,82.397,129.211,18.860
-1.714,1.602,-0.263,93.262,142.578,25.940
-1.764,1.637,-0.302,106.018,155.945,33.691
-1.810,1.633,-0.348,118.835,169.678,42.847
-1.832,1.624,-0.406,129.761,183.838,53.528
-1.805,1.635,-0.459,138.733,197.815,63.904
-1.765,1.673,-0.513,144.775,210.388,73.547
-1.731,1.722,-0.569,148.193,221.924,83.862
-1.683,1.767,-0.629,149.353,233.459,95.154
-1.656,1.832,-0.685,149.719,244.446,107.361
-1.607,1.908,-0.743,151.001,256.470,119.141
-1.544,1.967,-0.774,154.968,270.386,130.066
-1.447,2.020,-0.799,162.903,284.851,141.541
-1.289,2.076,-0.829,175.049,298.035,154.236
-1.098,2.098,-0.845,191.650,307.068,168.030
-0.886,2.092,-0.852,211.182,310.303,181.458
-0.703,2.018,-0.864,231.140,308.167,193.970
-0.517,1.883,-0.866,248.230,302.612,206.238
-0.354,1.697,-0.860,259.766,295.227,218.079
-0.185,1.502,-0.837,264.465,286.865,229.309
-0.006,1.333,-0.796,261.963,277.283,238.647
0.158,1.187,-0.734,254.089,267.090,244.507
0.288,1.061,-0.678,242.859,255.554,246.948
0.401,0.947,-0.625,229.126,243.774,247.742
0.514,0.857,-0.567,213.745,231.689,246.826
0.666,0.774,-0.505,197.693,220.459,243.652
0.811,0.712,-0.435,181.335,209.717,237.854
0.944,0.688,-0.374,166.016,199.524,230.347
1.040,0.754,-0.305,153.381,189.148,221.130
1.133,0.836,-0.230,146.057,179.749,211.182
1.211,0.864,-0.178,144.714,171.631,203.003
1.240,0.837,-0.116,147.339,165.344,197.754
1.328,0.773,-0.071,151.672,160.583,193.970
1.414,0.652,-0.049,155.396,155.457,191.223
1.463,0.495,0.010,157.104,148.743,188.049
1.558,0.329,0.065,155.579,141.541,183.289
1.612,0.145,0.131,150.085,133.484,175.964
1.664,-0.053,0.192,139.893,123.901,166.321
1.675,-0.238,0.270,125.671,112.000,155.457
1.640,-0.381,0.338,107.056,97.900,142.578
1.600,-0.502,0.372,85.632,82.458,127.747
1.515,-0.565,0.417,61.584,65.308,112.854
1.428,-0.548,0.450,36.499,48.462,99.060
1.352,-0.492,0.487,13.184,34.424,87.708
1.292,-0.437,0.540,-5.737,24.048,78.003
1.242,-0.372,0.594,-20.386,17.334,68.298
1.169,-0.310,0.668,-30.090,13.062,57.617
1.126,-0.251,0.730,-34.058,10.681,46.509
1.079,-0.219,0.781,-33.264,8.667,36.560
1.032,-0.228,0.823,-29.907,5.859,28.320
1.014,-0.245,0.848,-26.245,2.136,21.118
1.017,-0.262,0.868,-23.804,-2.380,14.038
1.006,-0.266,0.891,-22.888,-7.507,6.836
0.980,-0.272,0.911,-22.949,-11.902,-0.854
0.979,-0.263,0.922,-23.499,-15.076,-8.240
0.976,-0.259,0.926,-24.292,-18.005,-16.418
0.955,-0.263,0.923,-25.940,-21.790,-24.963
0.957,-0.255,0.912,-29.480,-26.184,-33.997
0.972,-0.226,0.900,-35.156,-31.067,-43.213
0.992,-0.173,0.900,-42.847,-37.109,-51.331
0.992,-0.102,0.903,-51.147,-43.701,-57.495
0.983,-0.026,0.904,-58.960,-50.598,-62.378
0.950,0.033,0.897,-65.063,-57.373,-66.772
0.900,0.080,0.885,-69.031,-64.392,-71.350
0.854,0.119,0.856,-71.289,-71.167,-76.904
0.804,0.145,0.816,-72.388,-77.942,-82.642
0.746,0.152,0.776,-73.486,-83.923,-88.623
0.705,0.159,0.738,-75.134,-88.928,-94.666
0.689,0.183,0.702,-78.308,-92.896,-100.342
0.652,0.231,0.694,-82.703,-96.497,-104.980
0.603,0.288,0.708,-87.280,-100.403,-107.849
0.557,0.344,0.721,-90.210,-104.370,-109.131
0.523,0.376,0.716,-91.309,-109.497,-110.352
0.490,0.392,0.701,-91.064,-116.760,-111.328
0.444,0.396,0.672,-89.966,-126.038,-112.122
0.392,0.399,0.637,-88.623,-135.620,-113.586
0.340,0.407,0.599,-88.135,-145.081,-117.004
0.295,0.409,0.565,-89.233,-153.442,-121.460
0.238,0.414,0.541,-92.163,-160.156,-123.840
0.171,0.442,0.542,-97.290,-165.771,-123.535
0.115,0.467,0.537,-102.722,-170.654,-120.850
0.099,0.492,0.514,-106.995,-175.842,-117.371
0.096,0.499,0.469,-110.718,-182.800,-114.258
0.093,0.494,0.387,-114.319,-192.505,-111.450
0.046,0.498,0.310,-118.347,-203.979,-109.863
-0.018,0.505,0.234,-123.108,-214.844,-108.826
-0.088,0.521,0.154,-127.991,-223.450,-107.422
-0.185,0.547,0.097,-132.446,-229.187,-105.408
-0.294,0.586,0.062,-135.742,-230.530,-103.088
-0.372,0.646,0.058,-136.841,-227.539,-101.135
-0.426,0.722,0.061,-134.949,-221.741,-98.694
-0.435,0.780,0.069,-129.456,-215.088,-95.093
-0.426,0.829,0.076,-120.544,-209.595,-89.294
-0.430,0.819,0.078,-108.704,-206.726,-81.787
-0.415,0.766,0.071,-96.252,-206.177,-74.768
-0.420,0.675,0.042,-85.754,-208.130,-70.313
-0.446,0.575,0.004,-79.590,-211.731,-68.848
-0.463,0.467,-0.042,-78.857,-215.637,-69.519
-0.517,0.420,-0.077,-83.496,-219.971,-72.571
-0.637,0.433,-0.060,-92.773,-222.351,-77.942
-0.723,0.481,-0.038,-103.577,-219.482,-82.886
-0.729,0.550,-0.055,-113.464,-212.158,-85.388
-0.695,0.629,-0.079,-120.850,-204.895,-84.290
-0.667,0.697,-0.088,-124.878,-201.538,-80.811
-0.639,0.758,-0.111,-125.000,-201.416,-75.867
-0.636,0.784,-0.144,-122.070,-204.285,-70.923
-0.653,0.772,-0.194,-117.126,-208.435,-67.139
-0.713,0.767,-0.232,-112.061,-212.891,-66.162
-0.828,0.788,-0.245,-108.032,-215.149,-67.139
-0.908,0.818,-0.229,-103.577,-212.341,-68.176
-0.959,0.838,-0.226,-98.267,-204.712,-68.848
-0.971,0.857,-0.213,-92.957,-195.862,-68.054
-0.943,0.881,-0.229,-86.792,-187.378,-66.589
-0.920,0.907,-0.253,-79.834,-181.458,-65.369
-0.939,0.943,-0.282,-71.594,-178.284,-65.308

-1.120,1.158,-0.382,-49.805,-112.549,-82.703
-1.082,1.254,-0.367,-48.035,-91.675,-81.299
-1.043,1.335,-0.355,-42.175,-72.083,-76.965
-0.983,1.370,-0.334,-32.593,-55.969,-71.411
-0.926,1.370,-0.314,-20.203,-44.556,-64.758
-0.884,1.334,-0.300,-7.141,-37.781,-57.739
-0.864,1.265,-0.290,3.662,-34.668,-50.720
-0.869,1.162,-0.301,11.047,-33.142,-43.030
-0.893,1.067,-0.303,12.329,-31.433,-36.133
-0.910,1.011,-0.303,7.263,-29.297,-30.945
-0.899,0.982,-0.299,-0.610,-26.489,-27.222
-0.884,0.984,-0.291,-8.972,-24.353,-24.048
-0.864,1.004,-0.288,-16.418,-23.010,-21.729
-0.839,1.025,-0.283,-21.179,-22.278,-19.531
-0.825,1.042,-0.272,-22.522,-22.095,-16.357
-0.792,1.057,-0.273,-20.996,-21.973,-12.573
-0.763,1.058,-0.278,-17.395,-22.400,-8.301
-0.759,1.052,-0.273,-12.512,-22.644,-4.944
-0.753,1.028,-0.270,-7.996,-21.362,-2.747
-0.736,1.011,-0.266,-4.211,-18.066,-0.244
-0.706,0.992,-0.260,-1.343,-13.489,2.258
-0.679,0.956,-0.253,0.732,-8.911,4.456
-0.641,0.927,-0.241,2.258,-5.127,5.981
-0.607,0.901,-0.230,3.296,-2.686,7.202
-0.572,0.885,-0.224,4.456,-1.160,8.423
-0.561,0.864,-0.222,5.188,-0.916,9.583
-0.562,0.848,-0.219,6.104,-0.977,10.559
-0.558,0.841,-0.214,6.714,-0.854,10.681
-0.548,0.827,-0.212,7.385,-0.305,10.864
-0.540,0.816,-0.208,8.362,0.183,11.658
-0.530,0.800,-0.208,8.911,0.854,13.000
-0.517,0.781,-0.213,8.850,1.282,13.916
-0.512,0.768,-0.219,8.423,0.854,14.526
-0.506,0.751,-0.225,7.812,0.427,14.282
-0.499,0.740,-0.228,6.714,-0.061,13.733
-0.488,0.746,-0.229,5.310,-0.610,12.695
-0.484,0.759,-0.227,3.662,-1.343,11.902
-0.480,0.777,-0.222,2.258,-2.319,11.902
-0.488,0.786,-0.219,1.160,-3.174,12.573
-0.496,0.786,-0.216,0.549,-3.601,13.550
-0.499,0.781,-0.221,-0.183,-3.662,13.855
-0.507,0.775,-0.224,-0.549,-3.662,13.489
-0.510,0.769,-0.225,-0.916,-3.357,12.451
-0.507,0.770,-0.225,-1.099,-3.052,10.803
-0.500,0.779,-0.221,-1.587,-2.502,9.521
-0.491,0.798,-0.213,-1.648,-2.014,8.911
-0.477,0.819,-0.205,-1.465,-1.953,8.545
-0.477,0.830,-0.198,-0.854,-2.319,8.301
-0.482,0.836,-0.190,-0.183,-2.625,8.484
-0.489,0.834,-0.190,0.488,-2.502,8.850
-0.500,0.829,-0.191,0.854,-2.014,9.033
-0.506,0.819,-0.192,1.160,-1.221,8.850
-0.503,0.805,-0.188,1.221,-0.061,8.179
-0.493,0.796,-0.179,1.038,0.793,7.507
-0.486,0.793,-0.168,0.793,1.221,7.141
-0.481,0.793,-0.162,0.610,1.465,6.775
-0.477,0.792,-0.154,0.793,1.038,6.531
-0.475,0.793,-0.152,1.221,0.305,5.615
-0.481,0.797,-0.154,1.648,-0.610,4.700
-0.498,0.796,-0.157,2.014,-1.160,4.028
-0.505,0.790,-0.158,2.441,-1.221,3.418
-0.513,0.774,-0.164,2.502,-1.038,2.563
-0.517,0.767,-0.167,2.075,-0.549,1.648
-0.515,0.767,-0.167,1.160,0.122,0.366
-0.499,0.784,-0.161,0.122,0.732,-0.732
-0.487,0.805,-0.161,-0.671,0.488,-1.160
-0.487,0.828,-0.163,-0.610,-0.244,-1.099
-0.499,0.837,-0.164,0.000,-0.916,-0.977
-0.503,0.834,-0.169,0.854,-1.099,-1.160
-0.499,0.827,-0.172,1.526,-0.610,-1.343
-0.495,0.824,-0.173,1.587,-0.427,-1.099
-0.498,0.820,-0.171,1.221,-0.366,-0.732
-0.503,0.816,-0.169,0.305,-0.305,-0.488
-0.507,0.821,-0.166,-0.305,0.000,-0.793
-0.505,0.829,-0.164,-0.366,0.610,-1.404
-0.502,0.833,-0.166,0.061,1.099,-1.465
-0.501,0.830,-0.168,0.732,1.282,-1.587
-0.506,0.817,-0.172,1.282,1.648,-1.465
-0.503,0.806,-0.174,1.282,1.831,-1.404
-0.500,0.807,-0.169,0.732,1.953,-1.282
-0.496,0.811,-0.168,0.183,1.953,-1.160
-0.499,0.824,-0.167,-0.305,1.831,-0.916
-0.503,0.831,-0.161,-0.244,1.465,-1.099
-0.501,0.836,-0.159,0.061,1.282,-1.404
-0.500,0.838,-0.160,0.916,1.038,-1.160
-0.501,0.831,-0.158,1.587,0.793,-0.671
-0.502,0.820,-0.162,2.319,0.671,-0.366
-0.494,0.809,-0.165,2.319,0.854,-0.366
-0.490,0.801,-0.167,1.648,0.977,-0.671
-0.488,0.798,-0.166,0.366,0.854,-0.549
-0.490,0.801,-0.162,-1.160,0.977,-0.305
-0.490,0.813,-0.162,-2.625,0.549,-0.061
-0.496,0.824,-0.161,-3.296,0.183,0.366
-0.501,0.834,-0.159,-3.235,0.000,0.122
-0.502,0.841,-0.158,-2.258,0.122,-0.305
-0.498,0.842,-0.157,-0.732,0.244,-0.732
-0.499,0.834,-0.157,0.977,0.244,-0.916
-0.501,0.824,-0.156,2.319,0.488,-0.732
-0.499,0.814,-0.157,2.808,0.977,-0.549
-0.496,0.807,-0.157,2.808,1.648,-0.671
-0.490,0.812,-0.153,1.831,2.197,-0.977
-0.479,0.813,-0.151,0.793,2.380,-0.854
-0.477,0.813,-0.148,0.000,2.014,-0.488
-0.484,0.809,-0.148,-0.793,1.160,0.000
-0.492,0.805,-0.151,-1.343,0.732,0.183
-0.497,0.802,-0.152,-1.587,0.305,-0.427
-0.493,0.808,-0.154,-1.587,0.488,-0.977
-0.496,0.815,-0.156,-1.648,0.488,-1.526
-0.498,0.824,-0.156,-1.465,0.366,-1.770
-0.499,0.831,-0.158,-1.221,0.488,-2.014
-0.498,0.838,-0.158,-0.366,0.610,-2.075
-0.497,0.840,-0.159,0.366,0.854,-1.953
-0.494,0.836,-0.159,1.465,1.038,-1.526
-0.492,0.831,-0.159,2.319,1.343,-0.977
-0.492,0.818,-0.156,2.380,1.282,-0.488
-0.489,0.812,-0.152,1.526,1.038,0.244
-0.488,0.809,-0.151,0.305,0.610,0.488
-0.491,0.812,-0.151,-0.916,-0.183,0.488
-0.498,0.815,-0.152,-2.136,-0.488,-0.122

-1.316,1.078,-0.246,50.842,59.875,-0.854
-1.404,1.121,-0.257,59.692,71.655,1.831
-1.496,1.163,-0.276,69.580,83.984,4.822
-1.588,1.204,-0.298,79.895,96.680,8.362
-1.685,1.243,-0.313,90.332,109.497,12.817
-1.774,1.292,-0.343,100.220,122.131,18.311
-1.876,1.337,-0.386,109.314,135.254,25.940
-1.976,1.391,-0.436,117.188,149.048,35.950
-2.073,1.439,-0.477,123.535,163.452,47.241
-2.134,1.490,-0.497,129.456,179.687,59.448
-2.174,1.557,-0.520,135.254,197.266,71.106
-2.184,1.630,-0.561,141.968,214.600,82.520
-2.183,1.714,-0.625,149.658,230.347,95.154
-2.177,1.813,-0.692,158.325,243.774,110.718
-2.176,1.903,-0.715,167.786,255.554,126.587
-2.131,1.996,-0.731,179.016,270.020,142.639
-1.985,2.091,-0.752,193.481,286.865,159.241
-1.758,2.168,-0.777,211.487,303.772,176.758
-1.505,2.195,-0.811,231.995,318.298,196.167
-1.227,2.176,-0.836,252.563,329.651,216.187
-0.948,2.098,-0.852,272.095,337.158,236.084
-0.652,1.976,-0.839,288.757,340.149,253.723
-0.355,1.840,-0.801,301.514,339.050,268.982
-0.079,1.682,-0.751,309.631,333.008,279.968
0.191,1.494,-0.682,312.988,322.632,287.415
0.447,1.317,-0.599,309.875,308.350,291.565
0.724,1.117,-0.540,300.232,291.138,293.152
0.947,0.903,-0.495,283.081,271.362,291.687
1.110,0.708,-0.452,258.362,251.343,285.950
1.201,0.585,-0.417,228.149,233.398,275.452
1.242,0.504,-0.395,195.251,218.201,261.902
1.314,0.473,-0.372,163.147,206.543,247.070
1.351,0.462,-0.339,135.376,196.655,231.323
1.399,0.474,-0.291,115.112,188.782,214.722
1.481,0.504,-0.251,102.783,181.396,197.388
1.615,0.495,-0.202,98.572,173.157,180.481
1.676,0.423,-0.139,99.854,162.537,165.649
1.701,0.293,-0.095,103.577,150.085,153.564
1.679,0.094,-0.037,106.079,135.986,141.663
1.620,-0.088,0.004,104.065,120.911,129.089
1.542,-0.290,0.039,96.802,105.103,116.699
1.444,-0.432,0.082,82.764,88.989,103.333
1.308,-0.522,0.146,62.805,73.120,88.379
1.207,-0.542,0.234,39.368,59.326,73.303
1.160,-0.510,0.321,16.357,48.218,58.899
1.130,-0.468,0.413,-3.418,38.757,45.227
1.095,-0.420,0.495,-19.287,29.724,32.776
1.021,-0.369,0.570,-31.555,20.630,22.034
0.954,-0.337,0.633,-40.771,12.756,13.367
0.897,-0.302,0.697,-47.485,6.531,5.432
0.867,-0.255,0.765,-52.612,1.770,-2.014
0.866,-0.212,0.828,-55.786,-1.770,-8.545
0.870,-0.184,0.878,-56.946,-5.249,-14.832
0.869,-0.165,0.920,-56.519,-9.521,-21.179
0.873,-0.162,0.938,-55.481,-14.648,-28.625
0.877,-0.143,0.950,-54.382,-20.569,-36.987
0.878,-0.108,0.952,-54.138,-27.100,-45.776
0.874,-0.081,0.947,-55.603,-33.386,-54.077
0.872,-0.067,0.940,-58.594,-38.757,-60.852
0.895,-0.064,0.928,-63.416,-43.701,-66.895
0.912,-0.053,0.903,-70.801,-50.598,-73.242
0.890,-0.026,0.881,-80.261,-60.059,-79.468
0.845,0.014,0.851,-90.332,-71.106,-85.327
0.774,0.059,0.814,-100.037,-81.482,-90.515
0.702,0.121,0.797,-108.521,-89.905,-95.825
0.658,0.196,0.779,-114.624,-96.069,-101.196
0.620,0.255,0.761,-117.798,-101.563,-105.469
0.569,0.289,0.747,-118.347,-108.215,-108.154
0.545,0.302,0.722,-117.065,-115.845,-110.291
0.503,0.306,0.689,-114.990,-124.634,-112.610
0.428,0.306,0.648,-113.892,-133.423,-115.295
0.315,0.327,0.630,-113.892,-140.625,-117.615
0.229,0.358,0.614,-114.563,-144.348,-119.507
0.170,0.398,0.615,-115.234,-144.653,-120.117
0.121,0.429,0.639,-115.417,-143.799,-119.568
0.095,0.455,0.646,-114.807,-142.822,-118.164
0.086,0.463,0.640,-112.610,-143.738,-117.065
0.062,0.461,0.627,-109.680,-148.193,-117.065
0.034,0.460,0.606,-106.934,-155.640,-117.798
-0.006,0.470,0.547,-105.042,-164.490,-118.347
-0.103,0.480,0.483,-104.370,-172.485,-118.591
-0.208,0.474,0.422,-105.774,-177.368,-118.042
-0.291,0.482,0.378,-108.887,-176.758,-115.906
-0.348,0.527,0.369,-112.427,-171.814,-113.220
-0.378,0.615,0.388,-114.075,-164.246,-110.962
-0.378,0.680,0.399,-111.572,-156.189,-108.948
-0.375,0.717,0.415,-104.858,-149.902,-106.750
-0.400,0.772,0.472,-96.008,-146.545,-104.492
-0.402,0.803,0.502,-85.815,-145.203,-101.074
-0.411,0.790,0.508,-75.439,-146.240,-96.497
-0.439,0.740,0.500,-66.650,-148.865,-91.187
-0.466,0.685,0.475,-61.523,-151.794,-87.585
-0.489,0.624,0.443,-60.486,-154.236,-86.548
-0.499,0.578,0.407,-63.599,-155.640,-86.670
-0.490,0.549,0.358,-70.435,-156.372,-87.097
-0.513,0.552,0.324,-80.261,-157.654,-87.769
-0.547,0.597,0.316,-91.309,-158.569,-88.257
-0.540,0.669,0.300,-101.501,-157.837,-87.646
-0.547,0.761,0.283,-109.131,-157.654,-85.022
-0.580,0.843,0.275,-112.793,-158.386,-80.078
-0.629,0.902,0.264,-111.877,-158.630,-73.914
-0.668,0.945,0.247,-106.384,-157.776,-67.505
-0.687,0.964,0.232,-97.107,-156.128,-62.073
-0.691,0.941,0.214,-86.060,-153.992,-58.289
-0.686,0.890,0.186,-75.806,-151.550,-56.274
-0.687,0.843,0.167,-68.420,-149.048,-54.688
-0.711,0.818,0.158,-65.247,-145.996,-52.673
-0.713,0.810,0.142,-65.186,-141.968,-50.537
-0.695,0.817,0.125,-66.711,-138.123,-48.706
-0.692,0.821,0.113,-68.909,-135.376,-47.058
-0.687,0.819,0.101,-71.045,-133.728,-45.288
-0.689,0.803,0.082,-73.303,-132.507,-43.396
-0.690,0.800,0.064,-75.989,-131.775,-41.809
-0.699,0.794,0.042,-78.186,-131.531,-40.588
-0.726,0.802,0.016,-80.078,-131.348,-39.917
-0.765,0.827,-0.001,-81.421,-130.493,-40.039
-0.808,0.843,-0.018,-81.543,-128.052,-40.833
-0.853,0.892,-0.025,-80.688,-123.535,-41.931
-0.848,0.870,-0.078,-77.942,-115.845,-43.213

-1.324,1.293,-0.175,31.555,43.884,-29.663
-1.398,1.418,-0.191,34.058,51.636,-25.757
-1.481,1.535,-0.193,38.086,61.279,-19.409
-1.567,1.638,-0.216,44.128,72.449,-10.864
-1.622,1.734,-0.244,52.856,85.266,-1.343
-1.682,1.824,-0.267,64.758,98.389,8.484
-1.719,1.889,-0.304,78.674,112.000,18.372
-1.759,1.947,-0.332,93.384,126.099,28.992
-1.772,1.993,-0.355,107.788,142.029,41.504
-1.762,2.013,-0.395,120.850,159.302,55.542
-1.741,2.026,-0.429,132.141,176.697,71.350
-1.695,2.025,-0.459,141.724,193.787,87.463
-1.621,2.037,-0.496,149.353,209.351,102.539
-1.539,2.064,-0.531,155.029,223.877,116.943
-1.448,2.113,-0.561,159.668,237.915,131.348
-1.341,2.166,-0.598,165.344,251.831,146.851
-1.229,2.203,-0.656,172.729,266.541,163.025
-1.100,2.219,-0.709,182.983,280.884,180.237
-0.934,2.214,-0.750,196.594,294.800,198.120
-0.725,2.167,-0.781,213.257,305.847,214.844
-0.515,2.053,-0.809,230.774,311.768,230.042
-0.331,1.890,-0.819,246.887,311.462,243.347
-0.192,1.695,-0.809,258.545,306.274,253.235
-0.066,1.514,-0.790,264.771,299.744,260.742
0.083,1.362,-0.769,264.832,293.152,267.029
0.209,1.202,-0.735,259.766,285.095,273.193
0.313,1.063,-0.685,250.061,275.574,278.015
0.398,0.944,-0.620,237.976,266.052,279.907
0.473,0.851,-0.563,223.877,256.653,277.832
0.543,0.775,-0.504,209.961,247.375,273.743
0.634,0.701,-0.460,197.205,237.793,269.165
0.709,0.619,-0.415,185.791,226.196,263.855
0.762,0.527,-0.352,174.744,213.318,256.409
0.817,0.464,-0.291,163.208,200.928,247.375
0.851,0.398,-0.225,151.794,188.049,237.915
0.896,0.335,-0.160,140.320,175.537,227.783
0.918,0.252,-0.093,128.357,163.574,217.773
0.945,0.185,-0.027,115.173,153.320,207.825
0.983,0.128,0.038,101.013,145.142,197.510
1.028,0.076,0.097,86.548,138.428,187.683
1.060,0.033,0.170,72.754,132.141,178.467
1.085,-0.013,0.238,60.059,126.282,169.739
1.106,-0.064,0.302,49.377,120.422,160.767
1.110,-0.116,0.369,41.138,113.586,150.940
1.133,-0.160,0.432,35.095,105.225,139.709
1.164,-0.186,0.499,31.372,95.337,127.136
1.177,-0.202,0.573,29.297,84.167,114.014
1.193,-0.224,0.623,28.564,73.425,100.891
1.186,-0.260,0.668,28.320,62.195,88.501
1.169,-0.323,0.702,27.344,50.964,76.965
1.126,-0.394,0.726,24.475,40.649,65.430
1.074,-0.454,0.746,18.677,31.677,53.406
1.021,-0.483,0.769,10.620,23.682,41.504
0.980,-0.483,0.786,1.587,16.113,29.236
0.951,-0.455,0.797,-7.141,8.789,16.846
0.930,-0.403,0.814,-15.259,1.770,4.822
0.903,-0.354,0.824,-22.278,-4.272,-5.493
0.878,-0.297,0.834,-28.015,-10.010,-14.771
0.858,-0.242,0.850,-32.715,-15.442,-23.499
0.843,-0.213,0.853,-36.316,-20.447,-31.006
0.811,-0.185,0.856,-39.917,-24.414,-37.720
0.792,-0.157,0.856,-43.213,-27.649,-44.128
0.781,-0.106,0.860,-46.387,-30.029,-50.720
0.776,-0.055,0.861,-48.401,-32.227,-57.190
0.763,-0.000,0.858,-49.011,-34.302,-63.477
0.759,0.044,0.852,-47.668,-36.865,-69.763
0.767,0.075,0.837,-45.410,-40.222,-75.256
0.771,0.095,0.822,-43.091,-44.861,-79.895
0.770,0.120,0.826,-41.443,-50.110,-84.473
0.752,0.119,0.823,-41.321,-54.932,-88.135
0.730,0.108,0.824,-42.725,-59.204,-91.003
0.715,0.101,0.825,-46.021,-62.866,-94.055
0.713,0.095,0.809,-50.476,-67.139,-97.717
0.699,0.095,0.789,-55.725,-72.571,-102.234
0.672,0.090,0.757,-61.523,-79.163,-107.422
0.663,0.101,0.717,-67.932,-86.426,-112.610
0.667,0.144,0.693,-74.646,-93.933,-117.798
0.655,0.203,0.688,-81.116,-102.051,-122.253
0.613,0.264,0.685,-86.548,-110.596,-124.756
0.552,0.309,0.685,-90.149,-119.141,-125.854
0.503,0.342,0.669,-92.346,-127.747,-126.465
0.450,0.358,0.647,-93.018,-136.597,-127.686
0.402,0.374,0.614,-93.262,-144.897,-129.700
